family,pair,src,donor,layer,acc_src,acc_donor,other
nonce,drop_first->rotate_left,drop_first,rotate_left,5,0.0,0.0,1.0
nonce,drop_first->rotate_left,drop_first,rotate_left,6,0.0,0.0,1.0
nonce,drop_first->rotate_left,drop_first,rotate_left,7,0.0,0.0,1.0
nonce,drop_first->rotate_left,drop_first,rotate_left,8,0.0,0.0,1.0
nonce,drop_first->rotate_left,drop_first,rotate_left,9,0.0,0.0,1.0
nonce,drop_first->rotate_left,drop_first,rotate_left,10,0.0,0.0,1.0
nonce,drop_first->rotate_left,drop_first,rotate_left,11,0.0,0.0,1.0
nonce,drop_first->rotate_left,drop_first,rotate_left,12,0.0,0.0,1.0
nonce,drop_first->rotate_left,drop_first,rotate_left,13,0.0,0.0,1.0
nonce,drop_first->rotate_left,drop_first,rotate_left,14,0.0,0.0,1.0
nonce,drop_first->rotate_left,drop_first,rotate_left,15,0.0,0.0,1.0
nonce,drop_first->rotate_left,drop_first,rotate_left,16,0.0,0.0,1.0
nonce,drop_first->rotate_left,drop_first,rotate_left,17,0.0,0.0,1.0
nonce,drop_first->rotate_left,drop_first,rotate_left,18,0.0,0.0,1.0
nonce,drop_first->rotate_left,drop_first,rotate_left,19,0.0,0.0,1.0
nonce,drop_first->rotate_left,drop_first,rotate_left,20,0.0,0.0,1.0
nonce,drop_first->rotate_left,drop_first,rotate_left,21,0.0,0.0,1.0
nonce,drop_first->rotate_left,drop_first,rotate_left,22,0.0,0.0,1.0
nonce,drop_first->rotate_left,drop_first,rotate_left,23,0.0,0.0,1.0
nonce,drop_first->rotate_left,drop_first,rotate_left,24,0.0,0.0,1.0
nonce,drop_first->rotate_left,drop_first,rotate_left,25,0.0,0.0,1.0
nonce,drop_first->rotate_left,drop_first,rotate_left,26,0.0,0.0,1.0
nonce,drop_first->rotate_left,drop_first,rotate_left,27,0.0,0.0,1.0
nonce,drop_first->suffix_ed,drop_first,suffix_ed,0,0.0,0.0,1.0
nonce,drop_first->suffix_ed,drop_first,suffix_ed,1,0.0,0.0,1.0
nonce,drop_first->suffix_ed,drop_first,suffix_ed,2,0.0,0.0,1.0
nonce,drop_first->suffix_ed,drop_first,suffix_ed,3,0.0,0.0,1.0
nonce,drop_first->suffix_ed,drop_first,suffix_ed,4,0.0,0.0,1.0
nonce,drop_first->suffix_ed,drop_first,suffix_ed,5,0.0,0.0,1.0
nonce,drop_first->suffix_ed,drop_first,suffix_ed,6,0.0,0.0,1.0
nonce,drop_first->suffix_ed,drop_first,suffix_ed,7,0.0,0.0,1.0
nonce,drop_first->suffix_ed,drop_first,suffix_ed,8,0.0,0.0,1.0
nonce,drop_first->suffix_ed,drop_first,suffix_ed,9,0.0,0.0,1.0
nonce,drop_first->suffix_ed,drop_first,suffix_ed,10,0.0,0.0,1.0
nonce,drop_first->suffix_ed,drop_first,suffix_ed,11,0.0,0.0,1.0
nonce,drop_first->suffix_ed,drop_first,suffix_ed,12,0.0,0.0,1.0
nonce,drop_first->suffix_ed,drop_first,suffix_ed,13,0.0,0.0,1.0
nonce,drop_first->suffix_ed,drop_first,suffix_ed,14,0.0,0.0,1.0
nonce,drop_first->suffix_ed,drop_first,suffix_ed,15,0.0,0.0,1.0
nonce,drop_first->suffix_ed,drop_first,suffix_ed,16,0.0,0.0,1.0
nonce,drop_first->suffix_ed,drop_first,suffix_ed,17,0.0,0.0,1.0
nonce,drop_first->suffix_ed,drop_first,suffix_ed,18,0.0,0.0,1.0
nonce,drop_first->suffix_ed,drop_first,suffix_ed,19,0.0,0.0,1.0
nonce,drop_first->suffix_ed,drop_first,suffix_ed,20,0.0,0.0,1.0
nonce,drop_first->suffix_ed,drop_first,suffix_ed,21,0.0,0.0,1.0
nonce,drop_first->suffix_ed,drop_first,suffix_ed,22,0.0,0.0,1.0
nonce,drop_first->suffix_ed,drop_first,suffix_ed,23,0.0,0.0,1.0
nonce,drop_first->suffix_ed,drop_first,suffix_ed,24,0.0,0.0,1.0
nonce,drop_first->suffix_ed,drop_first,suffix_ed,25,0.0,0.0,1.0
nonce,drop_first->suffix_ed,drop_first,suffix_ed,26,0.0,0.0,1.0
nonce,drop_first->suffix_ed,drop_first,suffix_ed,27,0.0,0.0,1.0
nonce,drop_first->double_vowels,drop_first,double_vowels,0,0.0,0.0,1.0
nonce,drop_first->double_vowels,drop_first,double_vowels,1,0.0,0.0,1.0
nonce,drop_first->double_vowels,drop_first,double_vowels,2,0.0,0.0,1.0
nonce,drop_first->double_vowels,drop_first,double_vowels,3,0.0,0.0,1.0
nonce,drop_first->double_vowels,drop_first,double_vowels,4,0.0,0.0,1.0
nonce,drop_first->double_vowels,drop_first,double_vowels,5,0.0,0.0,1.0
nonce,drop_first->double_vowels,drop_first,double_vowels,6,0.0,0.0,1.0
nonce,drop_first->double_vowels,drop_first,double_vowels,7,0.0,0.0,1.0
nonce,drop_first->double_vowels,drop_first,double_vowels,8,0.0,0.0,1.0
nonce,drop_first->double_vowels,drop_first,double_vowels,9,0.0,0.0,1.0
nonce,drop_first->double_vowels,drop_first,double_vowels,10,0.0,0.0,1.0
nonce,drop_first->double_vowels,drop_first,double_vowels,11,0.0,0.0,1.0
nonce,drop_first->double_vowels,drop_first,double_vowels,12,0.0,0.0,1.0
nonce,drop_first->double_vowels,drop_first,double_vowels,13,0.0,0.0,1.0
nonce,drop_first->double_vowels,drop_first,double_vowels,14,0.0,0.0,1.0
nonce,drop_first->double_vowels,drop_first,double_vowels,15,0.0,0.0,1.0
nonce,drop_first->double_vowels,drop_first,double_vowels,16,0.0,0.0,1.0
nonce,drop_first->double_vowels,drop_first,double_vowels,17,0.0,0.0,1.0
nonce,drop_first->double_vowels,drop_first,double_vowels,18,0.0,0.0,1.0
nonce,drop_first->double_vowels,drop_first,double_vowels,19,0.0,0.0,1.0
nonce,drop_first->double_vowels,drop_first,double_vowels,20,0.0,0.0,1.0
nonce,drop_first->double_vowels,drop_first,double_vowels,21,0.0,0.0,1.0
nonce,drop_first->double_vowels,drop_first,double_vowels,22,0.0,0.0,1.0
nonce,drop_first->double_vowels,drop_first,double_vowels,23,0.0,0.0,1.0
nonce,drop_first->double_vowels,drop_first,double_vowels,24,0.0,0.0,1.0
nonce,drop_first->double_vowels,drop_first,double_vowels,25,0.0,0.0,1.0
nonce,drop_first->double_vowels,drop_first,double_vowels,26,0.0,0.0,1.0
nonce,drop_first->double_vowels,drop_first,double_vowels,27,0.0,0.0,1.0
nonce,drop_last->repetition,drop_last,repetition,0,0.0,0.0,1.0
nonce,drop_last->repetition,drop_last,repetition,1,0.0,0.0,1.0
nonce,drop_last->repetition,drop_last,repetition,2,0.0,0.0,1.0
nonce,drop_last->repetition,drop_last,repetition,3,0.0,0.0,1.0
nonce,drop_last->repetition,drop_last,repetition,4,0.0,0.0,1.0
nonce,drop_last->repetition,drop_last,repetition,5,0.0,0.0,1.0
nonce,drop_last->repetition,drop_last,repetition,6,0.0,0.0,1.0
nonce,drop_last->repetition,drop_last,repetition,7,0.0,0.0,1.0
nonce,drop_last->repetition,drop_last,repetition,8,0.0,0.0,1.0
nonce,drop_last->repetition,drop_last,repetition,9,0.0,0.0,1.0
nonce,drop_last->repetition,drop_last,repetition,10,0.0,0.0,1.0
nonce,drop_last->repetition,drop_last,repetition,11,0.0,0.0,1.0
nonce,drop_last->repetition,drop_last,repetition,12,0.0,0.0,1.0
nonce,drop_last->repetition,drop_last,repetition,13,0.0,0.0,1.0
nonce,drop_last->repetition,drop_last,repetition,14,0.0,0.0,1.0
nonce,drop_last->repetition,drop_last,repetition,15,0.0,0.0,1.0
nonce,drop_last->repetition,drop_last,repetition,16,0.0,0.0,1.0
nonce,drop_last->repetition,drop_last,repetition,17,0.0,0.0,1.0
nonce,drop_last->repetition,drop_last,repetition,18,0.0,0.0,1.0
nonce,drop_last->repetition,drop_last,repetition,19,0.0,0.0,1.0
nonce,drop_last->repetition,drop_last,repetition,20,0.0,0.0,1.0
nonce,drop_last->repetition,drop_last,repetition,21,0.0,0.0,1.0
nonce,drop_last->repetition,drop_last,repetition,22,0.0,0.0,1.0
nonce,drop_last->repetition,drop_last,repetition,23,0.0,0.0,1.0
nonce,drop_last->repetition,drop_last,repetition,24,0.0,0.0,1.0
nonce,drop_last->repetition,drop_last,repetition,25,0.0,0.0,1.0
nonce,drop_last->repetition,drop_last,repetition,26,0.0,0.0,1.0
nonce,drop_last->repetition,drop_last,repetition,27,0.0,0.0,1.0
nonce,drop_last->prepend_first,drop_last,prepend_first,0,0.0,0.0,1.0
nonce,drop_last->prepend_first,drop_last,prepend_first,1,0.0,0.0,1.0
nonce,drop_last->prepend_first,drop_last,prepend_first,2,0.0,0.0,1.0
nonce,drop_last->prepend_first,drop_last,prepend_first,3,0.0,0.0,1.0
nonce,drop_last->prepend_first,drop_last,prepend_first,4,0.0,0.0,1.0
nonce,drop_last->prepend_first,drop_last,prepend_first,5,0.0,0.0,1.0
nonce,drop_last->prepend_first,drop_last,prepend_first,6,0.0,0.0,1.0
nonce,drop_last->prepend_first,drop_last,prepend_first,7,0.0,0.0,1.0
nonce,drop_last->prepend_first,drop_last,prepend_first,8,0.0,0.0,1.0
nonce,drop_last->prepend_first,drop_last,prepend_first,9,0.0,0.0,1.0
nonce,drop_last->prepend_first,drop_last,prepend_first,10,0.0,0.0,1.0
nonce,drop_last->prepend_first,drop_last,prepend_first,11,0.0,0.0,1.0
nonce,drop_last->prepend_first,drop_last,prepend_first,12,0.0,0.0,1.0
nonce,drop_last->prepend_first,drop_last,prepend_first,13,0.0,0.0,1.0
nonce,drop_last->prepend_first,drop_last,prepend_first,14,0.0,0.0,1.0
nonce,drop_last->prepend_first,drop_last,prepend_first,15,0.0,0.0,1.0
nonce,drop_last->prepend_first,drop_last,prepend_first,16,0.0,0.0,1.0
nonce,drop_last->prepend_first,drop_last,prepend_first,17,0.0,0.0,1.0
nonce,drop_last->prepend_first,drop_last,prepend_first,18,0.0,0.0,1.0
nonce,drop_last->prepend_first,drop_last,prepend_first,19,0.0,0.0,1.0
nonce,drop_last->prepend_first,drop_last,prepend_first,20,0.0,0.0,1.0
nonce,drop_last->prepend_first,drop_last,prepend_first,21,0.0,0.0,1.0
nonce,drop_last->prepend_first,drop_last,prepend_first,22,0.0,0.0,1.0
nonce,drop_last->prepend_first,drop_last,prepend_first,23,0.0,0.0,1.0
nonce,drop_last->prepend_first,drop_last,prepend_first,24,0.0,0.0,1.0
nonce,drop_last->prepend_first,drop_last,prepend_first,25,0.0,0.0,1.0
nonce,drop_last->prepend_first,drop_last,prepend_first,26,0.0,0.0,1.0
nonce,drop_last->prepend_first,drop_last,prepend_first,27,0.0,0.0,1.0
nonce,drop_last->append_last,drop_last,append_last,0,0.0,0.0,1.0
nonce,drop_last->append_last,drop_last,append_last,1,0.0,0.0,1.0
nonce,drop_last->append_last,drop_last,append_last,2,0.0,0.0,1.0
nonce,drop_last->append_last,drop_last,append_last,3,0.0,0.0,1.0
nonce,drop_last->append_last,drop_last,append_last,4,0.0,0.0,1.0
nonce,drop_last->append_last,drop_last,append_last,5,0.0,0.0,1.0
nonce,drop_last->append_last,drop_last,append_last,6,0.0,0.0,1.0
nonce,drop_last->append_last,drop_last,append_last,7,0.0,0.0,1.0
nonce,drop_last->append_last,drop_last,append_last,8,0.0,0.0,1.0
nonce,drop_last->append_last,drop_last,append_last,9,0.0,0.0,1.0
nonce,drop_last->append_last,drop_last,append_last,10,0.0,0.0,1.0
nonce,drop_last->append_last,drop_last,append_last,11,0.0,0.0,1.0
nonce,drop_last->append_last,drop_last,append_last,12,0.0,0.0,1.0
nonce,drop_last->append_last,drop_last,append_last,13,0.0,0.0,1.0
nonce,drop_last->append_last,drop_last,append_last,14,0.0,0.0,1.0
nonce,drop_last->append_last,drop_last,append_last,15,0.0,0.0,1.0
nonce,drop_last->append_last,drop_last,append_last,16,0.0,0.0,1.0
nonce,drop_last->append_last,drop_last,append_last,17,0.0,0.0,1.0
nonce,drop_last->append_last,drop_last,append_last,18,0.0,0.0,1.0
nonce,drop_last->append_last,drop_last,append_last,19,0.0,0.0,1.0
nonce,drop_last->append_last,drop_last,append_last,20,0.0,0.0,1.0
nonce,drop_last->append_last,drop_last,append_last,21,0.0,0.0,1.0
nonce,drop_last->append_last,drop_last,append_last,22,0.0,0.0,1.0
nonce,drop_last->append_last,drop_last,append_last,23,0.0,0.0,1.0
nonce,drop_last->append_last,drop_last,append_last,24,0.0,0.0,1.0
nonce,drop_last->append_last,drop_last,append_last,25,0.0,0.0,1.0
nonce,drop_last->append_last,drop_last,append_last,26,0.0,0.0,1.0
nonce,drop_last->append_last,drop_last,append_last,27,0.0,0.0,1.0
nonce,drop_last->drop_first,drop_last,drop_first,0,0.0,0.0,1.0
nonce,drop_last->drop_first,drop_last,drop_first,1,0.0,0.0,1.0
nonce,drop_last->drop_first,drop_last,drop_first,2,0.0,0.0,1.0
nonce,drop_last->drop_first,drop_last,drop_first,3,0.0,0.0,1.0
nonce,drop_last->drop_first,drop_last,drop_first,4,0.0,0.0,1.0
nonce,drop_last->drop_first,drop_last,drop_first,5,0.0,0.0,1.0
nonce,drop_last->drop_first,drop_last,drop_first,6,0.0,0.0,1.0
nonce,drop_last->drop_first,drop_last,drop_first,7,0.0,0.0,1.0
nonce,drop_last->drop_first,drop_last,drop_first,8,0.0,0.0,1.0
nonce,drop_last->drop_first,drop_last,drop_first,9,0.0,0.0,1.0
nonce,drop_last->drop_first,drop_last,drop_first,10,0.0,0.0,1.0
nonce,drop_last->drop_first,drop_last,drop_first,11,0.0,0.0,1.0
nonce,drop_last->drop_first,drop_last,drop_first,12,0.0,0.0,1.0
nonce,drop_last->drop_first,drop_last,drop_first,13,0.0,0.0,1.0
nonce,drop_last->drop_first,drop_last,drop_first,14,0.0,0.0,1.0
nonce,drop_last->drop_first,drop_last,drop_first,15,0.0,0.0,1.0
nonce,drop_last->drop_first,drop_last,drop_first,16,0.0,0.0,1.0
nonce,drop_last->drop_first,drop_last,drop_first,17,0.0,0.0,1.0
nonce,drop_last->drop_first,drop_last,drop_first,18,0.0,0.0,1.0
nonce,drop_last->drop_first,drop_last,drop_first,19,0.0,0.0,1.0
nonce,drop_last->drop_first,drop_last,drop_first,20,0.0,0.0,1.0
nonce,drop_last->drop_first,drop_last,drop_first,21,0.0,0.0,1.0
nonce,drop_last->drop_first,drop_last,drop_first,22,0.0,0.0,1.0
nonce,drop_last->drop_first,drop_last,drop_first,23,0.0,0.0,1.0
nonce,drop_last->drop_first,drop_last,drop_first,24,0.0,0.0,1.0
nonce,drop_last->drop_first,drop_last,drop_first,25,0.0,0.0,1.0
nonce,drop_last->drop_first,drop_last,drop_first,26,0.0,0.0,1.0
nonce,drop_last->drop_first,drop_last,drop_first,27,0.0,0.0,1.0
nonce,drop_last->reverse,drop_last,reverse,0,0.0,0.0,1.0
nonce,drop_last->reverse,drop_last,reverse,1,0.0,0.0,1.0
nonce,drop_last->reverse,drop_last,reverse,2,0.0,0.0,1.0
nonce,drop_last->reverse,drop_last,reverse,3,0.0,0.0,1.0
nonce,drop_last->reverse,drop_last,reverse,4,0.0,0.0,1.0
nonce,drop_last->reverse,drop_last,reverse,5,0.0,0.0,1.0
nonce,drop_last->reverse,drop_last,reverse,6,0.0,0.0,1.0
nonce,drop_last->reverse,drop_last,reverse,7,0.0,0.0,1.0
nonce,drop_last->reverse,drop_last,reverse,8,0.0,0.0,1.0
nonce,drop_last->reverse,drop_last,reverse,9,0.0,0.0,1.0
nonce,drop_last->reverse,drop_last,reverse,10,0.0,0.0,1.0
nonce,drop_last->reverse,drop_last,reverse,11,0.0,0.0,1.0
nonce,drop_last->reverse,drop_last,reverse,12,0.0,0.0,1.0
nonce,drop_last->reverse,drop_last,reverse,13,0.0,0.0,1.0
nonce,drop_last->reverse,drop_last,reverse,14,0.0,0.0,1.0
nonce,drop_last->reverse,drop_last,reverse,15,0.0,0.0,1.0
nonce,drop_last->reverse,drop_last,reverse,16,0.0,0.0,1.0
nonce,drop_last->reverse,drop_last,reverse,17,0.0,0.0,1.0
nonce,drop_last->reverse,drop_last,reverse,18,0.0,0.0,1.0
nonce,drop_last->reverse,drop_last,reverse,19,0.0,0.0,1.0
nonce,drop_last->reverse,drop_last,reverse,20,0.0,0.0,1.0
nonce,drop_last->reverse,drop_last,reverse,21,0.0,0.0,1.0
nonce,drop_last->reverse,drop_last,reverse,22,0.0,0.0,1.0
nonce,drop_last->reverse,drop_last,reverse,23,0.0,0.0,1.0
nonce,drop_last->reverse,drop_last,reverse,24,0.0,0.0,1.0
nonce,drop_last->reverse,drop_last,reverse,25,0.0,0.0,1.0
nonce,drop_last->reverse,drop_last,reverse,26,0.0,0.0,1.0
nonce,drop_last->reverse,drop_last,reverse,27,0.0,0.0,1.0
nonce,drop_last->swap_ends,drop_last,swap_ends,0,0.0,0.0,1.0
nonce,drop_last->swap_ends,drop_last,swap_ends,1,0.0,0.0,1.0
nonce,drop_last->swap_ends,drop_last,swap_ends,2,0.0,0.0,1.0
nonce,drop_last->swap_ends,drop_last,swap_ends,3,0.0,0.0,1.0
nonce,drop_last->swap_ends,drop_last,swap_ends,4,0.0,0.0,1.0
nonce,drop_last->swap_ends,drop_last,swap_ends,5,0.0,0.0,1.0
nonce,drop_last->swap_ends,drop_last,swap_ends,6,0.0,0.0,1.0
nonce,drop_last->swap_ends,drop_last,swap_ends,7,0.0,0.0,1.0
nonce,drop_last->swap_ends,drop_last,swap_ends,8,0.0,0.0,1.0
nonce,drop_last->swap_ends,drop_last,swap_ends,9,0.0,0.0,1.0
nonce,drop_last->swap_ends,drop_last,swap_ends,10,0.0,0.0,1.0
nonce,drop_last->swap_ends,drop_last,swap_ends,11,0.0,0.0,1.0
nonce,drop_last->swap_ends,drop_last,swap_ends,12,0.0,0.0,1.0
nonce,drop_last->swap_ends,drop_last,swap_ends,13,0.0,0.0,1.0
nonce,drop_last->swap_ends,drop_last,swap_ends,14,0.0,0.0,1.0
nonce,drop_last->swap_ends,drop_last,swap_ends,15,0.0,0.0,1.0
nonce,drop_last->swap_ends,drop_last,swap_ends,16,0.0,0.0,1.0
nonce,drop_last->swap_ends,drop_last,swap_ends,17,0.0,0.0,1.0
nonce,drop_last->swap_ends,drop_last,swap_ends,18,0.0,0.0,1.0
nonce,drop_last->swap_ends,drop_last,swap_ends,19,0.0,0.0,1.0
nonce,drop_last->swap_ends,drop_last,swap_ends,20,0.0,0.0,1.0
nonce,drop_last->swap_ends,drop_last,swap_ends,21,0.0,0.0,1.0
nonce,drop_last->swap_ends,drop_last,swap_ends,22,0.0,0.0,1.0
nonce,drop_last->swap_ends,drop_last,swap_ends,23,0.0,0.0,1.0
nonce,drop_last->swap_ends,drop_last,swap_ends,24,0.0,0.0,1.0
nonce,drop_last->swap_ends,drop_last,swap_ends,25,0.0,0.0,1.0
nonce,drop_last->swap_ends,drop_last,swap_ends,26,0.0,0.0,1.0
nonce,drop_last->swap_ends,drop_last,swap_ends,27,0.0,0.0,1.0
nonce,drop_last->rotate_left,drop_last,rotate_left,0,0.0,0.0,1.0
nonce,drop_last->rotate_left,drop_last,rotate_left,1,0.0,0.0,1.0
nonce,drop_last->rotate_left,drop_last,rotate_left,2,0.0,0.0,1.0
nonce,drop_last->rotate_left,drop_last,rotate_left,3,0.0,0.0,1.0
nonce,drop_last->rotate_left,drop_last,rotate_left,4,0.0,0.0,1.0
nonce,drop_last->rotate_left,drop_last,rotate_left,5,0.0,0.0,1.0
nonce,drop_last->rotate_left,drop_last,rotate_left,6,0.0,0.0,1.0
nonce,drop_last->rotate_left,drop_last,rotate_left,7,0.0,0.0,1.0
nonce,drop_last->rotate_left,drop_last,rotate_left,8,0.0,0.0,1.0
nonce,drop_last->rotate_left,drop_last,rotate_left,9,0.0,0.0,1.0
nonce,drop_last->rotate_left,drop_last,rotate_left,10,0.0,0.0,1.0
nonce,drop_last->rotate_left,drop_last,rotate_left,11,0.0,0.0,1.0
nonce,drop_last->rotate_left,drop_last,rotate_left,12,0.0,0.0,1.0
nonce,drop_last->rotate_left,drop_last,rotate_left,13,0.0,0.0,1.0
nonce,drop_last->rotate_left,drop_last,rotate_left,14,0.0,0.0,1.0
nonce,drop_last->rotate_left,drop_last,rotate_left,15,0.0,0.0,1.0
nonce,drop_last->rotate_left,drop_last,rotate_left,16,0.0,0.0,1.0
nonce,drop_last->rotate_left,drop_last,rotate_left,17,0.0,0.0,1.0
nonce,drop_last->rotate_left,drop_last,rotate_left,18,0.0,0.0,1.0
nonce,drop_last->rotate_left,drop_last,rotate_left,19,0.0,0.0,1.0
nonce,drop_last->rotate_left,drop_last,rotate_left,20,0.0,0.0,1.0
nonce,drop_last->rotate_left,drop_last,rotate_left,21,0.0,0.0,1.0
nonce,drop_last->rotate_left,drop_last,rotate_left,22,0.0,0.0,1.0
nonce,drop_last->rotate_left,drop_last,rotate_left,23,0.0,0.0,1.0
nonce,drop_last->rotate_left,drop_last,rotate_left,24,0.0,0.0,1.0
nonce,drop_last->rotate_left,drop_last,rotate_left,25,0.0,0.0,1.0
nonce,drop_last->rotate_left,drop_last,rotate_left,26,0.0,0.0,1.0
nonce,drop_last->rotate_left,drop_last,rotate_left,27,0.0,0.0,1.0
nonce,drop_last->suffix_ed,drop_last,suffix_ed,0,0.0,0.0,1.0
nonce,drop_last->suffix_ed,drop_last,suffix_ed,1,0.0,0.0,1.0
nonce,drop_last->suffix_ed,drop_last,suffix_ed,2,0.0,0.0,1.0
nonce,drop_last->suffix_ed,drop_last,suffix_ed,3,0.0,0.0,1.0
nonce,drop_last->suffix_ed,drop_last,suffix_ed,4,0.0,0.0,1.0
nonce,drop_last->suffix_ed,drop_last,suffix_ed,5,0.0,0.0,1.0
nonce,drop_last->suffix_ed,drop_last,suffix_ed,6,0.0,0.0,1.0
nonce,drop_last->suffix_ed,drop_last,suffix_ed,7,0.0,0.0,1.0
nonce,drop_last->suffix_ed,drop_last,suffix_ed,8,0.0,0.0,1.0
nonce,drop_last->suffix_ed,drop_last,suffix_ed,9,0.0,0.0,1.0
nonce,drop_last->suffix_ed,drop_last,suffix_ed,10,0.0,0.0,1.0
nonce,drop_last->suffix_ed,drop_last,suffix_ed,11,0.0,0.0,1.0
nonce,drop_last->suffix_ed,drop_last,suffix_ed,12,0.0,0.0,1.0
nonce,drop_last->suffix_ed,drop_last,suffix_ed,13,0.0,0.0,1.0
nonce,drop_last->suffix_ed,drop_last,suffix_ed,14,0.0,0.0,1.0
nonce,drop_last->suffix_ed,drop_last,suffix_ed,15,0.0,0.0,1.0
nonce,drop_last->suffix_ed,drop_last,suffix_ed,16,0.0,0.0,1.0
nonce,drop_last->suffix_ed,drop_last,suffix_ed,17,0.0,0.0,1.0
nonce,drop_last->suffix_ed,drop_last,suffix_ed,18,0.0,0.0,1.0
nonce,drop_last->suffix_ed,drop_last,suffix_ed,19,0.0,0.0,1.0
nonce,drop_last->suffix_ed,drop_last,suffix_ed,20,0.0,0.0,1.0
nonce,drop_last->suffix_ed,drop_last,suffix_ed,21,0.0,0.0,1.0
nonce,drop_last->suffix_ed,drop_last,suffix_ed,22,0.0,0.0,1.0
nonce,drop_last->suffix_ed,drop_last,suffix_ed,23,0.0,0.0,1.0
nonce,drop_last->suffix_ed,drop_last,suffix_ed,24,0.0,0.0,1.0
nonce,drop_last->suffix_ed,drop_last,suffix_ed,25,0.0,0.0,1.0
nonce,drop_last->suffix_ed,drop_last,suffix_ed,26,0.0,0.0,1.0
nonce,drop_last->suffix_ed,drop_last,suffix_ed,27,0.0,0.0,1.0
nonce,drop_last->double_vowels,drop_last,double_vowels,0,0.0,0.0,1.0
nonce,drop_last->double_vowels,drop_last,double_vowels,1,0.0,0.0,1.0
nonce,drop_last->double_vowels,drop_last,double_vowels,2,0.0,0.0,1.0
nonce,drop_last->double_vowels,drop_last,double_vowels,3,0.0,0.0,1.0
nonce,drop_last->double_vowels,drop_last,double_vowels,4,0.0,0.0,1.0
nonce,drop_last->double_vowels,drop_last,double_vowels,5,0.0,0.0,1.0
nonce,drop_last->double_vowels,drop_last,double_vowels,6,0.0,0.0,1.0
nonce,drop_last->double_vowels,drop_last,double_vowels,7,0.0,0.0,1.0
nonce,drop_last->double_vowels,drop_last,double_vowels,8,0.0,0.0,1.0
nonce,drop_last->double_vowels,drop_last,double_vowels,9,0.0,0.0,1.0
nonce,drop_last->double_vowels,drop_last,double_vowels,10,0.0,0.0,1.0
nonce,drop_last->double_vowels,drop_last,double_vowels,11,0.0,0.0,1.0
nonce,drop_last->double_vowels,drop_last,double_vowels,12,0.0,0.0,1.0
nonce,drop_last->double_vowels,drop_last,double_vowels,13,0.0,0.0,1.0
nonce,drop_last->double_vowels,drop_last,double_vowels,14,0.0,0.0,1.0
nonce,drop_last->double_vowels,drop_last,double_vowels,15,0.0,0.0,1.0
nonce,drop_last->double_vowels,drop_last,double_vowels,16,0.0,0.0,1.0
nonce,drop_last->double_vowels,drop_last,double_vowels,17,0.0,0.0,1.0
nonce,drop_last->double_vowels,drop_last,double_vowels,18,0.0,0.0,1.0
nonce,drop_last->double_vowels,drop_last,double_vowels,19,0.0,0.0,1.0
nonce,drop_last->double_vowels,drop_last,double_vowels,20,0.0,0.0,1.0
nonce,drop_last->double_vowels,drop_last,double_vowels,21,0.0,0.0,1.0
nonce,drop_last->double_vowels,drop_last,double_vowels,22,0.0,0.0,1.0
nonce,drop_last->double_vowels,drop_last,double_vowels,23,0.0,0.0,1.0
nonce,drop_last->double_vowels,drop_last,double_vowels,24,0.0,0.0,1.0
nonce,drop_last->double_vowels,drop_last,double_vowels,25,0.0,0.0,1.0
nonce,drop_last->double_vowels,drop_last,double_vowels,26,0.0,0.0,1.0
nonce,drop_last->double_vowels,drop_last,double_vowels,27,0.0,0.0,1.0
nonce,reverse->repetition,reverse,repetition,0,0.0,0.0,1.0
nonce,reverse->repetition,reverse,repetition,1,0.0,0.0,1.0
nonce,reverse->repetition,reverse,repetition,2,0.0,0.0,1.0
nonce,reverse->repetition,reverse,repetition,3,0.0,0.0,1.0
nonce,reverse->repetition,reverse,repetition,4,0.0,0.0,1.0
nonce,reverse->repetition,reverse,repetition,5,0.0,0.0,1.0
nonce,reverse->repetition,reverse,repetition,6,0.0,0.0,1.0
nonce,reverse->repetition,reverse,repetition,7,0.0,0.0,1.0
nonce,reverse->repetition,reverse,repetition,8,0.0,0.0,1.0
nonce,reverse->repetition,reverse,repetition,9,0.0,0.0,1.0
nonce,reverse->repetition,reverse,repetition,10,0.0,0.0,1.0
nonce,reverse->repetition,reverse,repetition,11,0.0,0.0,1.0
nonce,reverse->repetition,reverse,repetition,12,0.0,0.0,1.0
nonce,reverse->repetition,reverse,repetition,13,0.0,0.0,1.0
nonce,reverse->repetition,reverse,repetition,14,0.0,0.0,1.0
nonce,reverse->repetition,reverse,repetition,15,0.0,0.0,1.0
nonce,reverse->repetition,reverse,repetition,16,0.0,0.0,1.0
nonce,reverse->repetition,reverse,repetition,17,0.0,0.0,1.0
nonce,reverse->repetition,reverse,repetition,18,0.0,0.0,1.0
nonce,reverse->repetition,reverse,repetition,19,0.0,0.0,1.0
nonce,reverse->repetition,reverse,repetition,20,0.0,0.0,1.0
nonce,reverse->repetition,reverse,repetition,21,0.0,0.0,1.0
nonce,reverse->repetition,reverse,repetition,22,0.0,0.0,1.0
nonce,reverse->repetition,reverse,repetition,23,0.0,0.0,1.0
nonce,reverse->repetition,reverse,repetition,24,0.0,0.0,1.0
nonce,reverse->repetition,reverse,repetition,25,0.0,0.0,1.0
nonce,reverse->repetition,reverse,repetition,26,0.0,0.0,1.0
nonce,reverse->repetition,reverse,repetition,27,0.0,0.0,1.0
nonce,reverse->prepend_first,reverse,prepend_first,0,0.0,0.0,1.0
